order_id,payment_sequential,payment_type,payment_installments,payment_value
order_00004506,1,boleto,1,56.4
order_00004507,1,credit_card,3,194.64
order_00004508,1,credit_card,1,37.57
order_00004509,1,boleto,1,274.5
order_00004510,1,boleto,1,132.67
order_00004511,1,boleto,1,109.65
order_00004512,1,voucher,1,142.49
order_00004513,1,credit_card,2,183.34
order_00004514,1,boleto,1,169.07
order_00004515,1,credit_card,1,24.16
order_00004516,1,credit_card,2,36.39
order_00004517,1,credit_card,1,307.63
order_00004518,1,credit_card,2,52.59
order_00004518,2,credit_card,6,94.74
order_00004519,1,credit_card,6,10.74
order_00004520,1,credit_card,1,25.23
order_00004521,1,credit_card,4,116.92
order_00004522,1,credit_card,3,212.49
order_00004523,1,boleto,1,39.92
order_00004524,1,boleto,1,285.18
order_00004525,1,credit_card,4,213.21
order_00004526,1,boleto,1,20.92
order_00004527,1,credit_card,1,193.21
order_00004528,1,voucher,1,177.71
order_00004529,1,credit_card,1,11.28
order_00004530,1,credit_card,1,296.04
order_00004531,1,debit_card,1,304.9
order_00004532,1,credit_card,1,133.62
order_00004533,1,boleto,1,40.37
order_00004534,1,credit_card,1,408.82
order_00004535,1,credit_card,4,410.51
order_00004536,1,credit_card,1,186.03
order_00004537,1,credit_card,2,166.92
order_00004538,1,credit_card,2,86.23
order_00004539,1,credit_card,8,138.84
order_00004540,1,voucher,1,218.29
order_00004541,1,boleto,1,16.03
order_00004542,1,credit_card,1,357.62
order_00004543,1,credit_card,1,236.72
order_00004544,1,credit_card,8,37.97
order_00004545,1,credit_card,1,41.63
order_00004546,1,boleto,1,32.31
order_00004547,1,credit_card,1,98.68
order_00004548,1,credit_card,8,43.96
order_00004549,1,debit_card,1,118.31
order_00004550,1,boleto,1,31.43
order_00004551,1,credit_card,6,61.72
order_00004552,1,credit_card,2,59.3
order_00004553,1,credit_card,1,125.28
order_00004554,1,voucher,1,36.0
order_00004554,2,boleto,1,36.58
order_00004555,1,credit_card,2,180.23
order_00004556,1,voucher,1,99.77
order_00004557,1,credit_card,4,211.72
order_00004558,1,credit_card,6,165.24
order_00004559,1,credit_card,8,457.65
order_00004560,1,boleto,1,11.99
order_00004561,1,credit_card,1,69.08
order_00004562,1,credit_card,6,75.34
order_00004563,1,boleto,1,164.04
order_00004564,1,debit_card,1,34.93
order_00004565,1,credit_card,1,284.15
order_00004566,1,credit_card,3,17.38
order_00004567,1,voucher,1,198.35
order_00004568,1,boleto,1,80.11
order_00004569,1,credit_card,2,56.85
order_00004570,1,credit_card,4,24.41
order_00004571,1,credit_card,1,52.98
order_00004572,1,credit_card,8,58.17
order_00004573,1,credit_card,4,125.72
order_00004574,1,credit_card,2,121.8
order_00004575,1,voucher,1,30.42
order_00004576,1,credit_card,1,51.26
order_00004577,1,credit_card,3,3.58
order_00004578,1,credit_card,2,78.52
order_00004579,1,credit_card,1,242.38
order_00004580,1,credit_card,1,41.56
order_00004581,1,credit_card,2,244.7
order_00004582,1,credit_card,3,77.19
order_00004583,1,boleto,1,76.62
order_00004584,1,credit_card,10,101.04
order_00004585,1,credit_card,3,218.91
order_00004586,1,credit_card,1,239.87
order_00004587,1,debit_card,1,112.25
order_00004588,1,credit_card,1,31.09
order_00004589,1,boleto,1,180.38
order_00004590,1,credit_card,2,109.33
order_00004591,1,credit_card,8,28.16
order_00004592,1,credit_card,4,63.43
order_00004593,1,boleto,1,187.12
order_00004594,1,boleto,1,180.94
order_00004595,1,credit_card,5,229.58
order_00004596,1,credit_card,1,375.9
order_00004597,1,debit_card,1,196.7
order_00004598,1,credit_card,1,109.25
order_00004599,1,boleto,1,40.28
order_00004600,1,boleto,1,96.59
order_00004601,1,credit_card,10,53.17
order_00004601,2,boleto,1,34.76
order_00004602,1,credit_card,2,368.2
order_00004603,1,boleto,1,177.15
order_00004604,1,credit_card,1,120.6
order_00004605,1,credit_card,2,43.68
order_00004606,1,credit_card,1,62.98
order_00004607,1,voucher,1,94.78
order_00004608,1,credit_card,1,12.35
order_00004609,1,credit_card,1,45.0
order_00004610,1,credit_card,1,80.6
order_00004611,1,credit_card,5,44.61
order_00004612,1,credit_card,3,316.18
order_00004613,1,credit_card,1,132.54
order_00004614,1,credit_card,2,55.39
order_00004615,1,credit_card,1,107.38
order_00004616,1,credit_card,4,67.61
order_00004617,1,credit_card,1,103.21
order_00004618,1,credit_card,6,105.54
order_00004619,1,credit_card,8,196.99
order_00004620,1,credit_card,4,41.05
order_00004621,1,boleto,1,35.2
order_00004622,1,credit_card,10,84.52
order_00004623,1,credit_card,2,138.08
order_00004624,1,credit_card,3,104.71
order_00004625,1,credit_card,2,348.83
order_00004626,1,credit_card,1,107.34
order_00004626,2,voucher,1,137.23
order_00004627,1,voucher,1,295.51
order_00004628,1,debit_card,1,102.51
order_00004629,1,credit_card,3,110.66
order_00004630,1,credit_card,1,137.05
order_00004631,1,boleto,1,180.77
order_00004632,1,voucher,1,154.08
order_00004633,1,credit_card,1,75.53
order_00004634,1,credit_card,6,49.28
order_00004635,1,credit_card,1,339.45
order_00004636,1,credit_card,1,35.37
order_00004636,2,credit_card,6,27.18
order_00004637,1,credit_card,1,150.41
order_00004638,1,credit_card,1,30.39
order_00004639,1,credit_card,8,193.13
order_00004640,1,credit_card,8,97.33
order_00004641,1,credit_card,2,75.63
order_00004642,1,credit_card,1,40.61
order_00004643,1,credit_card,3,23.99
order_00004644,1,credit_card,10,134.22
order_00004645,1,credit_card,1,20.47
order_00004646,1,credit_card,10,47.81
order_00004647,1,boleto,1,27.75
order_00004648,1,credit_card,1,62.6
order_00004648,2,boleto,1,35.51
order_00004649,1,credit_card,10,25.47
order_00004650,1,voucher,1,47.86
order_00004651,1,credit_card,2,145.14
order_00004652,1,credit_card,6,66.59
order_00004653,1,boleto,1,168.92
order_00004654,1,credit_card,2,45.77
order_00004655,1,credit_card,3,74.67
order_00004656,1,boleto,1,66.38
order_00004657,1,credit_card,6,57.16
order_00004658,1,credit_card,3,26.34
order_00004659,1,credit_card,1,83.78
order_00004660,1,credit_card,8,94.04
order_00004661,1,credit_card,5,414.91
order_00004662,1,credit_card,1,42.83
order_00004663,1,credit_card,5,12.78
order_00004664,1,credit_card,3,306.05
order_00004665,1,credit_card,4,139.18
order_00004666,1,credit_card,1,143.9
order_00004667,1,credit_card,4,177.27
order_00004668,1,credit_card,8,134.6
order_00004668,2,boleto,1,132.72
order_00004669,1,credit_card,3,151.96
order_00004670,1,credit_card,6,115.72
order_00004671,1,credit_card,1,154.41
order_00004672,1,credit_card,1,134.79
order_00004673,1,boleto,1,13.05
order_00004674,1,credit_card,6,274.77
order_00004675,1,credit_card,1,183.93
order_00004676,1,credit_card,4,61.65
order_00004677,1,credit_card,6,31.39
order_00004678,1,credit_card,1,124.99
order_00004678,2,credit_card,2,221.69
order_00004679,1,credit_card,4,4.87
order_00004680,1,credit_card,1,32.43
order_00004681,1,credit_card,1,81.77
order_00004682,1,credit_card,2,59.53
order_00004683,1,boleto,1,263.2
order_00004684,1,voucher,1,57.79
order_00004685,1,boleto,1,145.88
order_00004686,1,credit_card,1,43.06
order_00004687,1,credit_card,2,152.76
order_00004688,1,credit_card,5,13.32
order_00004689,1,credit_card,4,199.06
order_00004690,1,credit_card,1,26.63
order_00004691,1,credit_card,1,86.74
order_00004692,1,boleto,1,83.46
order_00004693,1,credit_card,2,85.94
order_00004694,1,credit_card,8,59.26
order_00004695,1,credit_card,1,50.93
order_00004696,1,credit_card,6,317.85
order_00004697,1,credit_card,2,130.65
order_00004698,1,boleto,1,289.79
order_00004699,1,voucher,1,113.19
order_00004700,1,boleto,1,40.8
order_00004700,2,boleto,1,36.17
order_00004701,1,credit_card,10,64.15
order_00004702,1,credit_card,1,319.5
order_00004703,1,boleto,1,26.26
order_00004704,1,credit_card,6,97.12
order_00004705,1,credit_card,8,252.25
order_00004706,1,boleto,1,38.19
order_00004707,1,credit_card,1,44.56
order_00004708,1,credit_card,1,117.17
order_00004709,1,credit_card,1,194.14
order_00004710,1,boleto,1,29.45
order_00004711,1,credit_card,5,140.99
order_00004712,1,boleto,1,24.03
order_00004713,1,credit_card,1,185.29
order_00004714,1,credit_card,4,47.04
order_00004715,1,voucher,1,235.09
order_00004716,1,credit_card,10,93.78
order_00004717,1,voucher,1,421.76
order_00004718,1,boleto,1,548.44
order_00004719,1,credit_card,4,259.52
order_00004720,1,boleto,1,46.88
order_00004721,1,credit_card,5,179.18
order_00004722,1,credit_card,6,309.13
order_00004723,1,credit_card,3,20.58
order_00004724,1,credit_card,5,391.19
order_00004725,1,boleto,1,201.93
order_00004726,1,credit_card,1,124.4
order_00004727,1,credit_card,3,177.49
order_00004728,1,credit_card,4,203.13
order_00004729,1,debit_card,1,173.21
order_00004730,1,boleto,1,53.96
order_00004731,1,credit_card,8,287.03
order_00004732,1,boleto,1,66.58
order_00004733,1,boleto,1,86.36
order_00004734,1,credit_card,2,109.55
order_00004735,1,credit_card,1,45.5
order_00004736,1,credit_card,2,8.47
order_00004736,2,boleto,1,12.68
order_00004737,1,credit_card,5,223.91
order_00004738,1,voucher,1,26.84
order_00004739,1,voucher,1,78.12
order_00004740,1,credit_card,2,34.73
order_00004741,1,debit_card,1,68.27
order_00004742,1,credit_card,4,21.76
order_00004743,1,credit_card,6,84.68
order_00004744,1,credit_card,1,60.32
order_00004745,1,credit_card,1,124.05
order_00004746,1,credit_card,4,33.17
order_00004747,1,credit_card,5,200.45
order_00004748,1,boleto,1,354.44
order_00004749,1,credit_card,5,104.15
order_00004750,1,credit_card,5,56.55
order_00004751,1,credit_card,3,43.06
order_00004752,1,credit_card,1,111.12
order_00004753,1,credit_card,2,64.68
order_00004754,1,credit_card,5,276.72
order_00004755,1,boleto,1,9.86
order_00004756,1,credit_card,3,32.94
order_00004757,1,credit_card,10,81.69
order_00004757,2,credit_card,5,140.84
order_00004758,1,credit_card,4,76.61
order_00004759,1,credit_card,3,44.38
order_00004760,1,boleto,1,401.72
order_00004761,1,credit_card,3,22.65
order_00004762,1,credit_card,6,233.72
order_00004763,1,credit_card,6,33.27
order_00004764,1,credit_card,6,133.09
order_00004765,1,boleto,1,269.57
order_00004766,1,credit_card,1,95.85
order_00004767,1,boleto,1,170.55
order_00004768,1,credit_card,1,38.16
order_00004769,1,credit_card,2,282.38
order_00004770,1,credit_card,6,141.85
order_00004771,1,credit_card,1,167.75
order_00004772,1,credit_card,10,69.62
order_00004773,1,credit_card,5,34.03
order_00004774,1,credit_card,2,66.07
order_00004774,2,credit_card,1,42.08
order_00004775,1,credit_card,6,25.77
order_00004776,1,boleto,1,257.93
order_00004777,1,credit_card,2,47.4
order_00004778,1,credit_card,3,351.8
order_00004779,1,credit_card,1,55.67
order_00004780,1,credit_card,2,210.9
order_00004781,1,credit_card,2,109.4
order_00004782,1,credit_card,1,33.19
order_00004782,2,credit_card,3,39.73
order_00004783,1,debit_card,1,10.77
order_00004784,1,credit_card,1,479.69
order_00004785,1,credit_card,5,92.24
order_00004786,1,boleto,1,70.98
order_00004787,1,credit_card,4,23.2
order_00004787,2,credit_card,1,48.85
order_00004788,1,credit_card,8,261.58
order_00004789,1,credit_card,3,32.92
order_00004790,1,credit_card,2,62.75
order_00004791,1,credit_card,1,74.22
order_00004792,1,credit_card,1,132.25
order_00004793,1,credit_card,1,129.04
order_00004794,1,credit_card,4,11.35
order_00004795,1,credit_card,3,14.52
order_00004796,1,boleto,1,141.43
order_00004797,1,credit_card,1,191.64
order_00004798,1,credit_card,1,133.1
order_00004799,1,credit_card,1,58.15
order_00004799,2,credit_card,10,77.77
order_00004800,1,credit_card,1,94.91
order_00004801,1,credit_card,6,13.38
order_00004801,2,credit_card,5,21.65
order_00004802,1,credit_card,8,29.45
order_00004803,1,credit_card,1,37.63
order_00004804,1,credit_card,1,78.89
order_00004805,1,boleto,1,140.4
order_00004806,1,voucher,1,99.87
order_00004807,1,credit_card,1,300.1
order_00004808,1,credit_card,5,23.7
order_00004809,1,boleto,1,88.61
order_00004810,1,credit_card,2,14.8
order_00004811,1,boleto,1,237.46
order_00004812,1,credit_card,5,113.63
order_00004813,1,credit_card,10,411.61
order_00004814,1,credit_card,1,196.16
order_00004815,1,credit_card,1,58.2
order_00004816,1,credit_card,1,121.14
order_00004817,1,credit_card,2,65.79
order_00004818,1,credit_card,8,30.4
order_00004819,1,boleto,1,79.52
order_00004820,1,credit_card,1,154.73
order_00004821,1,credit_card,4,8.36
order_00004822,1,credit_card,2,45.08
order_00004823,1,credit_card,2,52.29
order_00004824,1,credit_card,1,265.9
order_00004825,1,credit_card,2,65.53
order_00004826,1,credit_card,8,181.62
order_00004827,1,credit_card,1,138.27
order_00004827,2,debit_card,1,62.77
order_00004828,1,debit_card,1,133.42
order_00004829,1,boleto,1,127.16
order_00004830,1,credit_card,2,178.43
order_00004831,1,credit_card,2,82.92
order_00004832,1,credit_card,1,134.8
order_00004833,1,voucher,1,68.16
order_00004834,1,credit_card,3,46.14
order_00004835,1,boleto,1,49.46
order_00004836,1,voucher,1,34.43
order_00004837,1,credit_card,10,311.54
order_00004838,1,credit_card,1,125.37
order_00004839,1,credit_card,10,566.27
order_00004840,1,credit_card,3,431.91
order_00004841,1,credit_card,4,162.64
order_00004842,1,credit_card,1,85.96
order_00004843,1,credit_card,4,538.21
order_00004844,1,credit_card,3,121.55
order_00004845,1,credit_card,1,42.65
order_00004846,1,boleto,1,123.79
order_00004847,1,credit_card,3,59.57
order_00004848,1,credit_card,2,49.89
order_00004849,1,credit_card,5,118.45
order_00004849,2,boleto,1,57.7
order_00004850,1,credit_card,4,36.37
order_00004851,1,credit_card,6,82.43
order_00004851,2,credit_card,1,52.74
order_00004852,1,boleto,1,37.35
order_00004853,1,boleto,1,88.38
order_00004854,1,credit_card,6,299.9
order_00004855,1,credit_card,3,75.89
order_00004855,2,boleto,1,78.54
order_00004856,1,credit_card,3,45.3
order_00004857,1,credit_card,4,286.34
order_00004858,1,credit_card,2,75.47
order_00004859,1,credit_card,1,27.08
order_00004860,1,credit_card,1,262.1
order_00004861,1,credit_card,10,24.72
order_00004862,1,credit_card,2,116.9
order_00004863,1,credit_card,1,64.28
order_00004864,1,boleto,1,73.73
order_00004865,1,credit_card,1,110.12
order_00004866,1,boleto,1,112.14
order_00004867,1,boleto,1,70.55
order_00004868,1,credit_card,1,230.08
order_00004869,1,voucher,1,39.76
order_00004870,1,credit_card,4,37.02
order_00004871,1,credit_card,1,80.61
order_00004872,1,credit_card,2,75.19
order_00004873,1,credit_card,2,139.4
order_00004874,1,debit_card,1,21.86
order_00004875,1,credit_card,1,88.59
order_00004876,1,credit_card,3,79.31
order_00004876,2,boleto,1,84.6
order_00004877,1,credit_card,6,52.24
order_00004878,1,boleto,1,13.88
order_00004879,1,credit_card,6,352.0
order_00004880,1,boleto,1,34.71
order_00004881,1,credit_card,2,320.99
order_00004882,1,boleto,1,45.56
order_00004883,1,credit_card,4,27.45
order_00004884,1,credit_card,2,106.32
order_00004885,1,credit_card,1,90.76
order_00004886,1,credit_card,1,335.59
order_00004887,1,voucher,1,24.85
order_00004887,2,credit_card,1,24.61
order_00004888,1,boleto,1,36.78
order_00004889,1,credit_card,1,45.9
order_00004890,1,credit_card,4,33.96
order_00004891,1,credit_card,1,66.81
order_00004892,1,credit_card,5,137.1
order_00004893,1,debit_card,1,26.89
order_00004894,1,credit_card,5,372.82
order_00004895,1,credit_card,3,60.28
order_00004896,1,credit_card,1,226.73
order_00004897,1,credit_card,4,48.8
order_00004898,1,credit_card,10,117.45
order_00004899,1,credit_card,3,98.3
order_00004900,1,credit_card,1,51.1
order_00004901,1,credit_card,5,564.05
order_00004902,1,credit_card,1,26.17
order_00004903,1,debit_card,1,47.91
order_00004904,1,credit_card,5,32.53
order_00004905,1,credit_card,1,83.65
order_00004906,1,credit_card,8,324.79
order_00004907,1,voucher,1,102.8
order_00004908,1,credit_card,4,97.85
order_00004909,1,debit_card,1,141.13
order_00004909,2,credit_card,8,147.94
order_00004910,1,credit_card,8,217.89
order_00004911,1,credit_card,5,50.06
order_00004912,1,credit_card,1,224.81
order_00004913,1,credit_card,4,27.8
order_00004914,1,credit_card,4,47.24
order_00004915,1,credit_card,6,49.69
order_00004916,1,credit_card,5,52.62
order_00004917,1,credit_card,1,39.93
order_00004918,1,credit_card,8,74.97
order_00004919,1,credit_card,6,93.23
order_00004920,1,credit_card,2,166.13
order_00004921,1,credit_card,1,118.73
order_00004922,1,credit_card,6,72.44
order_00004923,1,credit_card,1,59.11
order_00004924,1,credit_card,1,386.28
order_00004925,1,boleto,1,32.71
order_00004926,1,credit_card,4,106.86
order_00004927,1,credit_card,6,7.68
order_00004928,1,credit_card,4,248.33
order_00004928,2,boleto,1,236.0
order_00004929,1,credit_card,5,266.47
order_00004930,1,credit_card,6,22.76
order_00004931,1,credit_card,4,101.45
order_00004932,1,credit_card,2,226.54
order_00004933,1,boleto,1,26.77
order_00004934,1,credit_card,2,75.82
order_00004935,1,credit_card,8,40.03
order_00004936,1,boleto,1,263.95
order_00004937,1,credit_card,3,94.84
order_00004938,1,credit_card,8,8.08
order_00004939,1,credit_card,6,110.57
order_00004940,1,credit_card,2,27.74
order_00004941,1,credit_card,2,22.86
order_00004942,1,credit_card,5,28.79
order_00004943,1,credit_card,2,248.31
order_00004944,1,credit_card,8,38.04
order_00004945,1,credit_card,3,40.11
order_00004946,1,credit_card,4,98.3
order_00004947,1,boleto,1,361.94
order_00004948,1,credit_card,1,163.43
order_00004949,1,credit_card,8,35.38
order_00004950,1,boleto,1,180.96
order_00004951,1,boleto,1,93.28
order_00004952,1,credit_card,5,48.2
order_00004953,1,boleto,1,45.17
order_00004954,1,credit_card,2,435.05
order_00004955,1,voucher,1,25.54
order_00004956,1,boleto,1,141.14
order_00004957,1,boleto,1,38.93
order_00004958,1,credit_card,4,32.33
order_00004959,1,credit_card,1,63.94
order_00004960,1,credit_card,3,101.38
order_00004961,1,credit_card,1,41.57
order_00004962,1,credit_card,1,139.27
order_00004963,1,credit_card,6,23.39
order_00004964,1,voucher,1,76.05
order_00004965,1,credit_card,6,36.63
order_00004966,1,credit_card,2,68.02
order_00004967,1,voucher,1,210.09
order_00004968,1,credit_card,1,16.02
order_00004968,2,credit_card,1,29.89
order_00004969,1,credit_card,1,65.25
order_00004970,1,credit_card,1,51.56
order_00004970,2,boleto,1,74.99
order_00004971,1,credit_card,4,386.78
order_00004972,1,credit_card,3,28.7
order_00004973,1,credit_card,5,92.63
order_00004974,1,credit_card,1,66.66
order_00004975,1,credit_card,5,295.34
order_00004976,1,voucher,1,49.2
order_00004977,1,credit_card,10,59.69
order_00004978,1,credit_card,3,435.12
order_00004979,1,credit_card,3,37.82
