order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,total_price,order_purchase_month,delivery_time_days,estimated_time_days,delivery_delay_days
order_00004087,2,prod_00000763,sell_00000079,2024-03-06 22:13:29,32.58,2.83,cust_00000721,delivered,2024-02-29 22:13:29,2024-03-01 06:12:25.185849,2024-03-02 22:54:06.528743,2024-03-09 14:44:38.569286,2024-03-23 22:13:29,uniq_00000721,90981,uberlandia,MG,eletronicos,24,1722,2,2746,65,29,50,electronics,93109,sao bernardo do campo,SP,44.85,10,credit_card,4.0,35.41,2024-02,8.0,23,-15.0
order_00004088,1,prod_00000394,sell_00000083,2024-04-15 09:17:56,63.06,8.48,cust_00001231,delivered,2024-04-10 09:17:56,2024-04-10 13:27:44.706357,2024-04-11 23:05:58.794340,2024-04-14 07:33:29.853848,2024-04-27 09:17:56,uniq_00001231,27431,santo andre,SP,perfumaria,77,576,4,2240,75,49,29,perfumery,59886,blumenau,SC,71.54,1,boleto,5.0,71.54,2024-04,3.0,17,-14.0
order_00004089,1,prod_00000580,sell_00000088,2025-05-23 23:30:40,64.74,8.62,cust_00000488,delivered,2025-05-18 23:30:40,2025-05-19 03:48:10.947547,2025-05-21 01:36:27.164191,2025-05-22 20:05:20.243662,2025-06-10 23:30:40,uniq_00000488,92578,sao paulo,SP,pet_shop,75,689,5,188,52,36,59,pet_shop,64995,sao paulo,SP,73.36,1,debit_card,5.0,73.36,2025-05,3.0,23,-20.0
order_00004090,1,prod_00000316,sell_00000150,2024-09-27 00:43:17,20.74,1.4,cust_00002798,delivered,2024-09-24 00:43:17,2024-09-24 05:45:28.658705,2024-09-25 11:01:43.262396,2024-09-29 21:44:55.208690,2024-10-07 00:43:17,uniq_00002798,88146,sao bernardo do campo,SP,esporte_lazer,56,1850,3,3593,42,44,39,sports_leisure,53750,belo horizonte,MG,22.14,1,credit_card,3.0,22.139999999999997,2024-09,5.0,13,-8.0
order_00004091,1,prod_00000507,sell_00000000,2024-05-19 19:28:31,27.79,1.61,cust_00000988,delivered,2024-05-12 19:28:31,2024-05-12 21:57:28.063151,2024-05-13 23:25:29.091169,2024-06-03 19:47:58.079939,2024-06-08 19:28:31,uniq_00000988,90209,brasilia,DF,agro_industria_e_comercio,47,578,1,5637,44,44,26,agro_industry_and_commerce,21507,niteroi,RJ,29.4,1,credit_card,5.0,29.4,2024-05,22.0,27,-5.0
order_00004092,1,prod_00000459,sell_00000221,2024-10-11 03:08:53,15.19,2.39,cust_00001561,delivered,2024-10-05 03:08:53,2024-10-05 06:33:27.538185,2024-10-06 22:40:32.811990,2024-10-14 07:58:21.368381,2024-10-24 03:08:53,uniq_00001561,37082,uberlandia,MG,moveis_escritorio,78,163,2,1181,84,38,16,office_furniture,45527,contagem,MG,17.58,1,credit_card,5.0,17.58,2024-10,9.0,19,-10.0
order_00004093,1,prod_00000103,sell_00000035,2024-08-03 05:58:32,47.76,7.92,cust_00002966,delivered,2024-07-30 05:58:32,2024-07-30 10:54:11.978045,2024-07-30 23:58:10.406263,2024-08-04 06:18:20.261005,2024-08-21 05:58:32,uniq_00002966,97590,goiania,GO,informatica_acessorios,65,2016,1,2295,67,53,21,computers_accessories,34114,contagem,MG,55.68,4,credit_card,4.0,55.68,2024-07,5.0,22,-17.0
order_00004094,1,prod_00000622,sell_00000222,2024-11-19 03:42:39,130.38,15.08,cust_00002463,delivered,2024-11-12 03:42:39,2024-11-12 06:14:28.941829,2024-11-13 01:17:12.482846,2024-11-23 06:22:10.969880,2024-12-05 03:42:39,uniq_00002463,77441,sao paulo,SP,papelaria,27,820,3,1903,93,49,52,stationery,47128,salvador,BA,145.46,1,boleto,5.0,145.46,2024-11,11.0,23,-12.0
order_00004095,1,prod_00000186,sell_00000046,2025-01-31 07:53:15,190.35,7.73,cust_00001605,delivered,2025-01-24 07:53:15,2025-01-24 09:39:45.833870,2025-01-26 04:24:37.035400,2025-01-29 15:03:44.756743,2025-02-14 07:53:15,uniq_00001605,58738,belo horizonte,MG,brinquedos,43,2204,5,4404,28,59,17,toys,52584,sao bernardo do campo,SP,347.9,1,credit_card,2.0,198.07999999999998,2025-01,5.0,21,-16.0
order_00004095,2,prod_00000077,sell_00000124,2025-01-29 07:53:15,139.79,10.03,cust_00001605,delivered,2025-01-24 07:53:15,2025-01-24 09:39:45.833870,2025-01-26 04:24:37.035400,2025-01-29 15:03:44.756743,2025-02-14 07:53:15,uniq_00001605,58738,belo horizonte,MG,eletronicos,39,889,4,6638,36,47,7,electronics,82151,caucaia,CE,347.9,1,credit_card,2.0,149.82,2025-01,5.0,21,-16.0
order_00004096,1,prod_00000018,sell_00000191,2025-01-30 02:17:54,54.13,5.19,cust_00002740,shipped,2025-01-26 02:17:54,2025-01-26 03:19:26.366875,2025-01-27 04:27:01.276448,,2025-02-21 02:17:54,uniq_00002740,94671,porto alegre,RS,bebes,61,589,3,109,85,28,9,baby,36489,belo horizonte,MG,59.32,1,credit_card,3.0,59.32,2025-01,,26,
order_00004097,1,prod_00000014,sell_00000148,2025-02-20 11:59:12,139.16,19.01,cust_00000526,delivered,2025-02-18 11:59:12,2025-02-19 00:27:34.452683,2025-02-20 12:58:14.808015,2025-02-22 15:51:03.827033,2025-03-08 11:59:12,uniq_00000526,95823,feira de santana,BA,agro_industria_e_comercio,45,1853,1,2180,15,18,37,agro_industry_and_commerce,37175,vitoria,ES,280.35,1,boleto,4.0,158.17,2025-02,4.0,18,-14.0
order_00004097,2,prod_00000320,sell_00000056,2025-02-23 11:59:12,117.79,4.39,cust_00000526,delivered,2025-02-18 11:59:12,2025-02-19 00:27:34.452683,2025-02-20 12:58:14.808015,2025-02-22 15:51:03.827033,2025-03-08 11:59:12,uniq_00000526,95823,feira de santana,BA,cama_mesa_banho,59,2290,5,4203,62,56,5,bed_bath_table,15144,juiz de fora,MG,280.35,1,boleto,4.0,122.18,2025-02,4.0,18,-14.0
order_00004098,1,prod_00000073,sell_00000079,2024-06-15 17:52:30,101.05,7.69,cust_00001729,delivered,2024-06-09 17:52:30,2024-06-09 21:50:09.108648,2024-06-11 10:53:05.942047,2024-06-14 03:26:58.966458,2024-07-02 17:52:30,uniq_00001729,53911,sao paulo,SP,cama_mesa_banho,70,1219,5,862,17,18,7,bed_bath_table,93109,sao bernardo do campo,SP,108.74,3,credit_card,5.0,108.74,2024-06,4.0,23,-19.0
order_00004099,1,prod_00000304,sell_00000136,2025-08-21 18:34:04,497.85,30.64,cust_00000990,shipped,2025-08-16 18:34:04,2025-08-17 06:37:51.715808,2025-08-19 02:59:13.637894,,2025-09-01 18:34:04,uniq_00000990,62187,manaus,AM,automotivo,46,996,5,618,34,24,6,auto,44034,joinville,SC,669.29,1,credit_card,,528.49,2025-08,,16,
order_00004099,2,prod_00000553,sell_00000127,2025-08-20 18:34:04,21.17,3.4,cust_00000990,shipped,2025-08-16 18:34:04,2025-08-17 06:37:51.715808,2025-08-19 02:59:13.637894,,2025-09-01 18:34:04,uniq_00000990,62187,manaus,AM,utilidades_domesticas,66,1611,2,431,65,27,39,housewares,45968,salvador,BA,669.29,1,credit_card,,24.57,2025-08,,16,
order_00004099,3,prod_00000234,sell_00000116,2025-08-19 18:34:04,69.55,4.24,cust_00000990,shipped,2025-08-16 18:34:04,2025-08-17 06:37:51.715808,2025-08-19 02:59:13.637894,,2025-09-01 18:34:04,uniq_00000990,62187,manaus,AM,cama_mesa_banho,78,935,3,2411,22,48,6,bed_bath_table,90096,guarulhos,SP,669.29,1,credit_card,,73.78999999999999,2025-08,,16,
order_00004099,4,prod_00000353,sell_00000122,2025-08-23 18:34:04,39.58,2.86,cust_00000990,shipped,2025-08-16 18:34:04,2025-08-17 06:37:51.715808,2025-08-19 02:59:13.637894,,2025-09-01 18:34:04,uniq_00000990,62187,manaus,AM,beleza_saude,64,1143,1,2197,32,41,51,health_beauty,58309,guarulhos,SP,669.29,1,credit_card,,42.44,2025-08,,16,
order_00004100,1,prod_00000229,sell_00000050,2025-04-11 14:57:44,17.44,2.57,cust_00000013,delivered,2025-04-06 14:57:44,2025-04-07 01:38:53.904348,2025-04-08 00:05:24.920846,2025-04-20 05:51:12.948629,2025-04-21 14:57:44,uniq_00000013,30926,sao paulo,SP,telefonia,34,1090,4,6577,13,40,59,telephony,51012,jaboatao dos guararapes,PE,20.01,1,credit_card,3.0,20.01,2025-04,13.0,15,-2.0
order_00004101,1,prod_00000019,sell_00000212,2025-10-24 17:53:35,26.65,3.83,cust_00001505,delivered,2025-10-20 17:53:35,2025-10-21 07:02:04.748957,2025-10-22 01:41:38.342740,2025-10-28 08:16:26.412654,2025-11-09 17:53:35,uniq_00001505,35830,guarulhos,SP,telefonia,43,2494,3,1544,53,38,31,telephony,46261,aparecida de goiania,GO,30.48,1,voucher,5.0,30.479999999999997,2025-10,7.0,20,-13.0
order_00004102,1,prod_00000447,sell_00000235,2025-11-22 02:11:37,21.76,3.55,cust_00001058,shipped,2025-11-15 02:11:37,2025-11-15 07:21:55.831302,2025-11-16 22:15:05.905298,,2025-12-12 02:11:37,uniq_00001058,44664,uberlandia,MG,fashion_bolsas_e_acessorios,49,1552,5,10737,56,11,18,fashion_bags_accessories,35971,feira de santana,BA,25.31,1,credit_card,5.0,25.310000000000002,2025-11,,27,
order_00004103,1,prod_00000161,sell_00000222,2025-03-03 14:20:49,57.61,5.3,cust_00000307,delivered,2025-02-25 14:20:49,2025-02-25 19:35:20.306214,2025-02-26 19:29:14.748806,2025-03-03 04:11:38.745080,2025-03-15 14:20:49,uniq_00000307,73654,sao bernardo do campo,SP,pet_shop,30,2071,1,770,73,34,12,pet_shop,47128,salvador,BA,62.91,1,boleto,3.0,62.91,2025-02,5.0,18,-13.0
order_00004104,1,prod_00000640,sell_00000232,2024-01-20 23:52:10,32.06,4.27,cust_00002709,delivered,2024-01-17 23:52:10,2024-01-18 03:26:10.185597,2024-01-20 03:59:54.529057,2024-01-21 05:54:09.570263,2024-02-06 23:52:10,uniq_00002709,32361,santo andre,SP,bebes,56,1838,2,1125,14,11,10,baby,33459,caxias do sul,RS,334.85,5,credit_card,3.0,36.33,2024-01,3.0,20,-17.0
order_00004104,2,prod_00000026,sell_00000046,2024-01-20 23:52:10,270.07,28.45,cust_00002709,delivered,2024-01-17 23:52:10,2024-01-18 03:26:10.185597,2024-01-20 03:59:54.529057,2024-01-21 05:54:09.570263,2024-02-06 23:52:10,uniq_00002709,32361,santo andre,SP,automotivo,38,2084,1,783,50,16,13,auto,52584,sao bernardo do campo,SP,334.85,5,credit_card,3.0,298.52,2024-01,3.0,20,-17.0
order_00004105,1,prod_00000083,sell_00000097,2024-12-28 07:17:43,106.01,14.13,cust_00002606,delivered,2024-12-25 07:17:43,2024-12-25 09:03:54.481419,2024-12-26 10:38:01.142266,2024-12-28 19:53:05.549025,2025-01-09 07:17:43,uniq_00002606,33957,guarulhos,SP,telefonia,60,428,2,1306,51,6,8,telephony,89689,sao paulo,SP,120.14,1,boleto,5.0,120.14,2024-12,3.0,15,-12.0
order_00004106,1,prod_00000027,sell_00000080,2025-05-23 17:37:06,34.75,5.89,cust_00002066,delivered,2025-05-19 17:37:06,2025-05-19 22:25:12.805409,2025-05-20 15:21:00.131870,2025-05-28 04:11:31.118663,2025-06-09 17:37:06,uniq_00002066,69974,santo andre,SP,informatica_acessorios,69,238,1,2516,28,58,46,computers_accessories,21181,guarulhos,SP,40.64,1,credit_card,5.0,40.64,2025-05,8.0,21,-13.0
order_00004107,1,prod_00000624,sell_00000029,2025-02-15 14:29:48,57.93,4.02,cust_00001356,delivered,2025-02-11 14:29:48,2025-02-11 20:08:25.809822,2025-02-14 11:46:50.649733,2025-02-22 00:34:02.726455,2025-02-27 14:29:48,uniq_00001356,17355,sao bernardo do campo,SP,perfumaria,21,1278,2,28531,15,43,51,perfumery,88166,uberlandia,MG,61.95,6,credit_card,4.0,61.95,2025-02,10.0,16,-6.0
order_00004108,1,prod_00000738,sell_00000196,2025-05-22 07:53:33,101.68,6.87,cust_00002332,delivered,2025-05-17 07:53:33,2025-05-17 21:25:33.407186,2025-05-22 04:17:27.821290,2025-05-25 01:09:08.315771,2025-06-09 07:53:33,uniq_00002332,73806,juiz de fora,MG,papelaria,67,1512,2,2733,97,40,32,stationery,50679,santo andre,SP,108.55,1,boleto,4.0,108.55000000000001,2025-05,7.0,23,-16.0
order_00004109,1,prod_00000123,sell_00000190,2024-02-17 00:56:14,36.55,2.6,cust_00001009,delivered,2024-02-11 00:56:14,2024-02-11 03:24:50.058651,2024-02-12 10:56:05.701861,2024-02-22 09:18:46.514735,2024-03-02 00:56:14,uniq_00001009,26406,duque de caxias,RJ,automotivo,72,996,5,1555,40,22,16,auto,59049,sao paulo,SP,39.15,1,credit_card,4.0,39.15,2024-02,11.0,20,-9.0
order_00004110,1,prod_00000202,sell_00000155,2025-04-05 20:25:20,397.18,38.07,cust_00000018,delivered,2025-04-03 20:25:20,2025-04-04 00:48:30.380060,2025-04-06 18:28:31.532735,2025-04-09 17:09:26.490113,2025-04-21 20:25:20,uniq_00000018,22676,sao bernardo do campo,SP,beleza_saude,28,2411,3,1077,77,35,42,health_beauty,49358,guarulhos,SP,435.25,1,voucher,4.0,435.25,2025-04,5.0,18,-13.0
order_00004111,1,prod_00000259,sell_00000084,2024-05-17 13:28:29,106.92,11.03,cust_00002896,delivered,2024-05-12 13:28:29,2024-05-12 18:47:32.937092,2024-05-14 07:03:36.434509,2024-05-19 08:50:02.427505,2024-05-30 13:28:29,uniq_00002896,30461,feira de santana,BA,cool_stuff,46,1434,5,2135,41,49,23,cool_stuff,32398,recife,PE,117.95,1,voucher,2.0,117.95,2024-05,6.0,18,-12.0
order_00004112,1,prod_00000368,sell_00000246,2025-02-12 07:06:00,39.75,2.86,cust_00002070,delivered,2025-02-09 07:06:00,2025-02-09 10:48:31.662901,2025-02-12 06:58:41.318702,2025-02-17 23:47:16.376543,2025-02-27 07:06:00,uniq_00002070,51079,campinas,SP,cool_stuff,73,941,5,492,42,47,35,cool_stuff,52567,guarulhos,SP,42.61,3,credit_card,3.0,42.61,2025-02,8.0,18,-10.0
order_00004113,1,prod_00000178,sell_00000171,2025-06-23 20:36:46,38.85,3.81,cust_00002309,delivered,2025-06-16 20:36:46,2025-06-16 22:17:09.238678,2025-06-19 15:43:25.360541,2025-06-25 12:13:25.605556,2025-07-02 20:36:46,uniq_00002309,38830,santo andre,SP,bebes,43,1914,4,3318,99,12,34,baby,84048,brasilia,DF,42.66,1,boleto,5.0,42.660000000000004,2025-06,8.0,16,-8.0
order_00004114,1,prod_00000365,sell_00000078,2025-08-20 19:16:13,34.16,1.92,cust_00002770,delivered,2025-08-15 19:16:13,2025-08-15 21:59:07.430327,2025-08-16 19:56:44.838724,2025-09-05 10:27:08.539387,2025-09-01 19:16:13,uniq_00002770,44931,aracaju,SE,papelaria,23,2095,2,453,12,8,10,stationery,24963,brasilia,DF,36.08,1,credit_card,,36.08,2025-08,20.0,17,3.0
order_00004115,1,prod_00000594,sell_00000053,2025-09-03 02:11:39,42.42,6.11,cust_00000536,delivered,2025-08-28 02:11:39,2025-08-28 04:12:53.619607,2025-08-29 20:10:21.011868,2025-08-31 00:18:45.293947,2025-09-19 02:11:39,uniq_00000536,40771,campo grande,MS,moveis_decoracao,34,855,4,1527,38,51,51,furniture_decor,69193,rio de janeiro,RJ,266.22,2,credit_card,3.0,48.53,2025-08,2.0,22,-20.0
order_00004115,2,prod_00000783,sell_00000243,2025-08-30 02:11:39,40.19,3.31,cust_00000536,delivered,2025-08-28 02:11:39,2025-08-28 04:12:53.619607,2025-08-29 20:10:21.011868,2025-08-31 00:18:45.293947,2025-09-19 02:11:39,uniq_00000536,40771,campo grande,MS,construcao_ferramentas_construcao,28,2682,4,571,40,21,52,construction_tools_construction,90863,salvador,BA,266.22,2,credit_card,3.0,43.5,2025-08,2.0,22,-20.0
order_00004115,3,prod_00000339,sell_00000049,2025-09-02 02:11:39,61.92,7.45,cust_00000536,delivered,2025-08-28 02:11:39,2025-08-28 04:12:53.619607,2025-08-29 20:10:21.011868,2025-08-31 00:18:45.293947,2025-09-19 02:11:39,uniq_00000536,40771,campo grande,MS,fashion_bolsas_e_acessorios,25,1832,5,4548,91,32,39,fashion_bags_accessories,89682,salvador,BA,266.22,2,credit_card,3.0,69.37,2025-08,2.0,22,-20.0
order_00004115,4,prod_00000323,sell_00000058,2025-08-31 02:11:39,97.65,7.17,cust_00000536,delivered,2025-08-28 02:11:39,2025-08-28 04:12:53.619607,2025-08-29 20:10:21.011868,2025-08-31 00:18:45.293947,2025-09-19 02:11:39,uniq_00000536,40771,campo grande,MS,relogios_presentes,73,2259,4,1983,26,42,13,watches_gifts,34884,goiania,GO,266.22,2,credit_card,3.0,104.82000000000001,2025-08,2.0,22,-20.0
order_00004116,1,prod_00000216,sell_00000070,2025-05-03 12:07:54,18.16,1.05,cust_00002459,delivered,2025-04-26 12:07:54,2025-04-26 16:23:04.532159,2025-04-28 19:08:10.214560,2025-05-01 04:25:36.652861,2025-05-12 12:07:54,uniq_00002459,89195,nova iguacu,RJ,beleza_saude,64,1322,3,5600,86,52,33,health_beauty,61520,campinas,SP,19.21,1,credit_card,5.0,19.21,2025-04,4.0,16,-12.0
order_00004117,1,prod_00000163,sell_00000224,2025-09-27 10:50:44,27.88,3.9,cust_00000199,delivered,2025-09-24 10:50:44,2025-09-24 16:32:27.575391,2025-09-25 07:43:42.104975,2025-09-29 07:08:43.242730,2025-10-10 10:50:44,uniq_00000199,97416,niteroi,RJ,fashion_bolsas_e_acessorios,65,2072,2,2924,70,44,7,fashion_bags_accessories,50812,sao paulo,SP,31.78,3,credit_card,4.0,31.779999999999998,2025-09,4.0,16,-12.0
order_00004118,1,prod_00000206,sell_00000101,2024-06-21 19:36:07,128.57,5.09,cust_00000829,delivered,2024-06-17 19:36:07,2024-06-18 16:40:09.959844,2024-06-21 19:00:02.793418,2024-06-26 11:14:19.011146,2024-07-04 19:36:07,uniq_00000829,38074,uberlandia,MG,telefonia,48,2057,3,512,93,9,24,telephony,67917,caxias do sul,RS,631.87,5,credit_card,4.0,133.66,2024-06,8.0,17,-9.0
order_00004118,2,prod_00000065,sell_00000085,2024-06-20 19:36:07,48.56,7.48,cust_00000829,delivered,2024-06-17 19:36:07,2024-06-18 16:40:09.959844,2024-06-21 19:00:02.793418,2024-06-26 11:14:19.011146,2024-07-04 19:36:07,uniq_00000829,38074,uberlandia,MG,telefonia,45,2440,5,1629,78,29,17,telephony,84120,contagem,MG,631.87,5,credit_card,4.0,56.040000000000006,2024-06,8.0,17,-9.0
order_00004118,3,prod_00000679,sell_00000100,2024-06-23 19:36:07,393.7,48.47,cust_00000829,delivered,2024-06-17 19:36:07,2024-06-18 16:40:09.959844,2024-06-21 19:00:02.793418,2024-06-26 11:14:19.011146,2024-07-04 19:36:07,uniq_00000829,38074,uberlandia,MG,automotivo,53,1434,3,1991,19,54,19,auto,69472,aparecida de goiania,GO,631.87,5,credit_card,4.0,442.16999999999996,2024-06,8.0,17,-9.0
order_00004119,1,prod_00000572,sell_00000133,2024-06-02 11:22:58,118.25,10.29,cust_00000148,delivered,2024-05-26 11:22:58,2024-05-26 15:18:25.953722,2024-05-27 09:47:28.102365,2024-05-29 04:15:33.903983,2024-06-16 11:22:58,uniq_00000148,87992,sao paulo,SP,eletronicos,77,1868,1,818,27,43,5,electronics,73394,rio de janeiro,RJ,128.54,1,boleto,3.0,128.54,2024-05,2.0,21,-19.0
order_00004120,1,prod_00000332,sell_00000142,2024-04-10 03:48:59,65.27,10.47,cust_00001148,delivered,2024-04-04 03:48:59,2024-04-04 09:43:11.346359,2024-04-07 08:46:19.160534,2024-04-13 13:37:35.656481,2024-04-30 03:48:59,uniq_00001148,30701,santo andre,SP,papelaria,72,2690,5,1853,34,43,6,stationery,74553,sao bernardo do campo,SP,274.08,1,credit_card,3.0,75.74,2024-04,9.0,26,-17.0
order_00004120,2,prod_00000276,sell_00000226,2024-04-08 03:48:59,153.92,25.0,cust_00001148,delivered,2024-04-04 03:48:59,2024-04-04 09:43:11.346359,2024-04-07 08:46:19.160534,2024-04-13 13:37:35.656481,2024-04-30 03:48:59,uniq_00001148,30701,santo andre,SP,eletronicos,34,1870,4,6232,11,48,20,electronics,16648,jaboatao dos guararapes,PE,274.08,1,credit_card,3.0,178.92,2024-04,9.0,26,-17.0
order_00004120,3,prod_00000798,sell_00000112,2024-04-07 03:48:59,17.89,1.53,cust_00001148,delivered,2024-04-04 03:48:59,2024-04-04 09:43:11.346359,2024-04-07 08:46:19.160534,2024-04-13 13:37:35.656481,2024-04-30 03:48:59,uniq_00001148,30701,santo andre,SP,eletronicos,34,1955,4,9320,83,5,6,electronics,53399,ananindeua,PA,274.08,1,credit_card,3.0,19.42,2024-04,9.0,26,-17.0
order_00004121,1,prod_00000021,sell_00000233,2025-03-02 15:12:33,48.62,7.33,cust_00002874,delivered,2025-02-25 15:12:33,2025-02-25 15:43:30.273776,2025-02-28 13:05:37.004411,2025-03-03 12:29:01.906010,2025-03-16 15:12:33,uniq_00002874,96184,contagem,MG,utilidades_domesticas,26,2041,5,793,25,19,9,housewares,90781,brasilia,DF,55.95,10,credit_card,3.0,55.949999999999996,2025-02,5.0,19,-14.0
order_00004122,1,prod_00000365,sell_00000120,2024-12-05 17:03:21,58.34,4.86,cust_00000322,delivered,2024-12-02 17:03:21,2024-12-02 20:09:29.246757,2024-12-03 12:24:48.157394,2024-12-05 00:33:21.139060,2024-12-27 17:03:21,uniq_00000322,46471,caxias do sul,RS,papelaria,23,2095,2,453,12,8,10,stationery,14697,guarulhos,SP,63.2,4,credit_card,5.0,63.2,2024-12,2.0,25,-23.0
order_00004123,1,prod_00000557,sell_00000163,2026-01-01 18:17:45,70.1,6.19,cust_00000047,delivered,2025-12-26 18:17:45,2025-12-26 23:11:49.462379,2025-12-28 20:56:20.135081,2026-01-01 19:36:41.810822,2026-01-16 18:17:45,uniq_00000047,37869,guarulhos,SP,utilidades_domesticas,48,2597,4,485,96,40,53,housewares,98142,caucaia,CE,169.32,1,boleto,5.0,76.28999999999999,2025-12,6.0,21,-15.0
order_00004123,2,prod_00000713,sell_00000160,2025-12-31 18:17:45,58.18,10.14,cust_00000047,delivered,2025-12-26 18:17:45,2025-12-26 23:11:49.462379,2025-12-28 20:56:20.135081,2026-01-01 19:36:41.810822,2026-01-16 18:17:45,uniq_00000047,37869,guarulhos,SP,papelaria,68,2613,1,876,42,54,8,stationery,84569,feira de santana,BA,169.32,1,boleto,5.0,68.32,2025-12,6.0,21,-15.0
order_00004123,3,prod_00000593,sell_00000037,2025-12-30 18:17:45,22.1,2.61,cust_00000047,delivered,2025-12-26 18:17:45,2025-12-26 23:11:49.462379,2025-12-28 20:56:20.135081,2026-01-01 19:36:41.810822,2026-01-16 18:17:45,uniq_00000047,37869,guarulhos,SP,construcao_ferramentas_construcao,75,1913,4,8130,74,55,14,construction_tools_construction,28024,caxias do sul,RS,169.32,1,boleto,5.0,24.71,2025-12,6.0,21,-15.0
order_00004124,1,prod_00000034,sell_00000075,2024-09-22 18:41:54,32.76,1.15,cust_00002075,delivered,2024-09-15 18:41:54,2024-09-16 02:06:28.294644,2024-09-16 16:15:06.261346,2024-09-23 05:13:58.226065,2024-10-05 18:41:54,uniq_00002075,21539,brasilia,DF,fashion_bolsas_e_acessorios,43,660,4,1336,29,52,12,fashion_bags_accessories,42778,belo horizonte,MG,75.85,2,credit_card,5.0,33.91,2024-09,7.0,20,-13.0
order_00004124,2,prod_00000723,sell_00000038,2024-09-19 18:41:54,36.32,5.62,cust_00002075,delivered,2024-09-15 18:41:54,2024-09-16 02:06:28.294644,2024-09-16 16:15:06.261346,2024-09-23 05:13:58.226065,2024-10-05 18:41:54,uniq_00002075,21539,brasilia,DF,relogios_presentes,37,509,2,1449,77,54,32,watches_gifts,35330,campinas,SP,75.85,2,credit_card,5.0,41.94,2024-09,7.0,20,-13.0
order_00004125,1,prod_00000305,sell_00000177,2024-07-20 21:26:48,80.55,2.71,cust_00002642,delivered,2024-07-18 21:26:48,2024-07-19 03:22:41.078276,2024-07-19 19:43:20.557196,2024-08-03 13:24:39.650433,2024-08-05 21:26:48,uniq_00002642,57962,caxias do sul,RS,pet_shop,74,2674,4,4155,22,54,56,pet_shop,59183,guarulhos,SP,83.26,6,credit_card,4.0,83.25999999999999,2024-07,15.0,18,-3.0
order_00004126,1,prod_00000277,sell_00000098,2024-02-17 15:13:10,91.1,3.45,cust_00000100,delivered,2024-02-15 15:13:10,2024-02-15 19:55:28.136778,2024-02-16 15:49:44.370808,2024-02-24 17:16:33.208220,2024-03-05 15:13:10,uniq_00000100,82603,santo andre,SP,utilidades_domesticas,38,2117,1,8763,87,28,32,housewares,41179,sao bernardo do campo,SP,240.66,5,credit_card,5.0,94.55,2024-02,9.0,19,-10.0
order_00004126,2,prod_00000529,sell_00000093,2024-02-22 15:13:10,134.49,11.62,cust_00000100,delivered,2024-02-15 15:13:10,2024-02-15 19:55:28.136778,2024-02-16 15:49:44.370808,2024-02-24 17:16:33.208220,2024-03-05 15:13:10,uniq_00000100,82603,santo andre,SP,eletronicos,58,210,1,317,17,30,32,electronics,91600,cuiaba,MT,240.66,5,credit_card,5.0,146.11,2024-02,9.0,19,-10.0
